timestamp,open,high,low,close,volume,quote_volume,pair,binance_symbol,interval,source
2025-08-01 00:00:00+00:00,3698.39,3699.28,3616.66,3682.1,64683.851,237070739.774569,ETH/USD,ETHUSDT,1h,binance
2025-08-01 01:00:00+00:00,3682.1,3697.38,3652.97,3689.42,39741.1247,146150146.06839,ETH/USD,ETHUSDT,1h,binance
2025-08-01 02:00:00+00:00,3689.41,3723.97,3680.43,3716.4,29951.0962,111100636.938836,ETH/USD,ETHUSDT,1h,binance
2025-08-01 03:00:00+00:00,3716.39,3724.02,3700.81,3704.98,14768.8882,54821393.952681,ETH/USD,ETHUSDT,1h,binance
2025-08-01 04:00:00+00:00,3704.98,3704.98,3677.48,3682.07,19925.9624,73477767.914888,ETH/USD,ETHUSDT,1h,binance
2025-08-01 05:00:00+00:00,3682.08,3693.31,3664.8,3675.1,17261.682,63525187.753522,ETH/USD,ETHUSDT,1h,binance
2025-08-01 06:00:00+00:00,3675.09,3682.48,3641.17,3662.69,24705.9831,90438956.734877,ETH/USD,ETHUSDT,1h,binance
2025-08-01 07:00:00+00:00,3662.69,3669.0,3624.11,3650.74,38437.3821,139903792.562145,ETH/USD,ETHUSDT,1h,binance
2025-08-01 08:00:00+00:00,3650.73,3650.73,3585.69,3609.43,55812.6381,201579531.44955,ETH/USD,ETHUSDT,1h,binance
2025-08-01 09:00:00+00:00,3609.43,3640.77,3606.0,3618.31,21668.3628,78643862.131328,ETH/USD,ETHUSDT,1h,binance
2025-08-01 10:00:00+00:00,3618.32,3633.48,3609.33,3615.11,16454.2801,59604197.499809,ETH/USD,ETHUSDT,1h,binance
2025-08-01 11:00:00+00:00,3615.12,3643.48,3606.08,3642.72,12548.5623,45493017.044091,ETH/USD,ETHUSDT,1h,binance
2025-08-01 12:00:00+00:00,3642.72,3674.4,3630.5,3663.28,32798.7593,119945118.610667,ETH/USD,ETHUSDT,1h,binance
2025-08-01 13:00:00+00:00,3663.3,3675.85,3577.79,3599.69,46346.7421,167794615.491848,ETH/USD,ETHUSDT,1h,binance
2025-08-01 14:00:00+00:00,3599.69,3656.29,3565.0,3633.05,46768.4829,169191229.417167,ETH/USD,ETHUSDT,1h,binance
2025-08-01 15:00:00+00:00,3633.05,3636.67,3583.04,3616.1,27068.1158,97596687.835163,ETH/USD,ETHUSDT,1h,binance
2025-08-01 16:00:00+00:00,3616.1,3634.0,3575.61,3587.92,24715.0633,89099104.588552,ETH/USD,ETHUSDT,1h,binance
2025-08-01 17:00:00+00:00,3587.9,3601.99,3562.76,3572.26,29359.6714,105048789.85035,ETH/USD,ETHUSDT,1h,binance
2025-08-01 18:00:00+00:00,3572.25,3585.35,3537.5,3550.16,42139.9202,149952109.110883,ETH/USD,ETHUSDT,1h,binance
2025-08-01 19:00:00+00:00,3550.16,3561.26,3515.13,3518.4,37238.0571,131660929.555381,ETH/USD,ETHUSDT,1h,binance
2025-08-01 20:00:00+00:00,3518.42,3543.0,3491.0,3541.82,43154.155,151689340.383502,ETH/USD,ETHUSDT,1h,binance
2025-08-01 21:00:00+00:00,3541.81,3553.21,3533.33,3536.97,13732.2107,48671201.839239,ETH/USD,ETHUSDT,1h,binance
2025-08-01 22:00:00+00:00,3536.98,3544.5,3431.75,3463.81,60953.5914,211838631.497601,ETH/USD,ETHUSDT,1h,binance
2025-08-01 23:00:00+00:00,3463.82,3493.19,3449.31,3488.2,23634.5695,82126726.232783,ETH/USD,ETHUSDT,1h,binance
2025-08-02 00:00:00+00:00,3488.21,3515.18,3478.42,3515.17,38491.1655,134506825.849398,ETH/USD,ETHUSDT,1h,binance
2025-08-02 01:00:00+00:00,3515.17,3522.79,3496.74,3516.86,16079.1276,56452268.182882,ETH/USD,ETHUSDT,1h,binance
2025-08-02 02:00:00+00:00,3516.87,3527.5,3514.65,3523.88,11553.4675,40677645.969605,ETH/USD,ETHUSDT,1h,binance
2025-08-02 03:00:00+00:00,3523.88,3532.3,3519.0,3528.79,10487.8753,36982505.058231,ETH/USD,ETHUSDT,1h,binance
2025-08-02 04:00:00+00:00,3528.79,3535.0,3513.34,3533.69,11540.1723,40698557.096082,ETH/USD,ETHUSDT,1h,binance
2025-08-02 05:00:00+00:00,3533.69,3537.69,3516.4,3519.37,9194.7538,32407517.275245,ETH/USD,ETHUSDT,1h,binance
2025-08-02 06:00:00+00:00,3519.36,3520.07,3455.0,3480.01,37549.8939,130713117.501904,ETH/USD,ETHUSDT,1h,binance
2025-08-02 07:00:00+00:00,3480.0,3521.42,3469.04,3519.16,20382.0007,71336907.187224,ETH/USD,ETHUSDT,1h,binance
2025-08-02 08:00:00+00:00,3519.17,3524.25,3487.45,3491.43,17942.5334,62891228.39086,ETH/USD,ETHUSDT,1h,binance
2025-08-02 09:00:00+00:00,3491.42,3504.01,3481.77,3492.22,11680.208,40784421.631394,ETH/USD,ETHUSDT,1h,binance
2025-08-02 10:00:00+00:00,3492.22,3495.58,3474.23,3491.01,10821.9698,37710089.769236,ETH/USD,ETHUSDT,1h,binance
2025-08-02 11:00:00+00:00,3491.01,3518.0,3482.48,3508.67,12498.2359,43828868.268922,ETH/USD,ETHUSDT,1h,binance
2025-08-02 12:00:00+00:00,3508.67,3515.0,3496.63,3509.02,8280.2628,29024593.319871,ETH/USD,ETHUSDT,1h,binance
2025-08-02 13:00:00+00:00,3509.03,3516.77,3492.47,3509.37,10974.7124,38495646.340445,ETH/USD,ETHUSDT,1h,binance
2025-08-02 14:00:00+00:00,3509.37,3517.56,3467.16,3479.5,22217.9751,77427237.782207,ETH/USD,ETHUSDT,1h,binance
2025-08-02 15:00:00+00:00,3479.5,3492.16,3451.43,3459.33,19584.6042,67946358.056615,ETH/USD,ETHUSDT,1h,binance
2025-08-02 16:00:00+00:00,3459.33,3477.28,3429.05,3471.9,29746.7857,102723097.323771,ETH/USD,ETHUSDT,1h,binance
2025-08-02 17:00:00+00:00,3471.91,3481.64,3414.92,3424.22,26543.2993,91456441.444075,ETH/USD,ETHUSDT,1h,binance
2025-08-02 18:00:00+00:00,3424.23,3433.25,3372.47,3383.7,66034.7859,224439915.429788,ETH/USD,ETHUSDT,1h,binance
2025-08-02 19:00:00+00:00,3383.7,3425.34,3376.22,3383.2,33583.1256,114161412.908779,ETH/USD,ETHUSDT,1h,binance
2025-08-02 20:00:00+00:00,3383.2,3424.0,3382.0,3423.83,17197.2489,58570416.181118,ETH/USD,ETHUSDT,1h,binance
2025-08-02 21:00:00+00:00,3423.84,3441.69,3403.15,3412.43,17560.8819,60067463.801178,ETH/USD,ETHUSDT,1h,binance
2025-08-02 22:00:00+00:00,3412.43,3427.97,3388.73,3410.78,13987.9211,47684969.230933,ETH/USD,ETHUSDT,1h,binance
2025-08-02 23:00:00+00:00,3410.79,3418.81,3368.29,3393.94,20262.7028,68718144.163168,ETH/USD,ETHUSDT,1h,binance
2025-08-03 00:00:00+00:00,3393.94,3412.59,3354.28,3409.72,31890.6431,107997556.037866,ETH/USD,ETHUSDT,1h,binance
2025-08-03 01:00:00+00:00,3409.71,3423.25,3401.77,3413.59,14951.519,51052959.387334,ETH/USD,ETHUSDT,1h,binance
2025-08-03 02:00:00+00:00,3413.58,3446.01,3413.08,3444.14,13983.4333,48035570.168181,ETH/USD,ETHUSDT,1h,binance
2025-08-03 03:00:00+00:00,3444.14,3452.29,3439.56,3444.12,9389.1998,32356204.385626,ETH/USD,ETHUSDT,1h,binance
2025-08-03 04:00:00+00:00,3444.13,3448.13,3433.98,3444.31,7531.6346,25908340.441448,ETH/USD,ETHUSDT,1h,binance
2025-08-03 05:00:00+00:00,3444.3,3456.0,3441.04,3444.74,8443.3784,29113563.430326,ETH/USD,ETHUSDT,1h,binance
2025-08-03 06:00:00+00:00,3444.74,3448.09,3437.12,3440.37,6130.9974,21102266.430573,ETH/USD,ETHUSDT,1h,binance
2025-08-03 07:00:00+00:00,3440.38,3459.62,3440.38,3456.25,11019.7632,38035979.604825,ETH/USD,ETHUSDT,1h,binance
2025-08-03 08:00:00+00:00,3456.24,3469.23,3454.11,3462.64,11996.686,41519291.031098,ETH/USD,ETHUSDT,1h,binance
2025-08-03 09:00:00+00:00,3462.65,3467.16,3455.09,3466.26,7063.0766,24447567.008498,ETH/USD,ETHUSDT,1h,binance
2025-08-03 10:00:00+00:00,3466.26,3488.0,3465.21,3484.94,14780.1949,51397666.286903,ETH/USD,ETHUSDT,1h,binance
2025-08-03 11:00:00+00:00,3484.94,3516.31,3484.5,3485.46,24185.4187,84639993.916648,ETH/USD,ETHUSDT,1h,binance
2025-08-03 12:00:00+00:00,3485.45,3504.27,3475.63,3489.66,13322.4888,46468415.705146,ETH/USD,ETHUSDT,1h,binance
2025-08-03 13:00:00+00:00,3489.67,3499.16,3483.98,3492.15,8257.0432,28827905.47964,ETH/USD,ETHUSDT,1h,binance
2025-08-03 14:00:00+00:00,3492.15,3494.44,3463.91,3472.08,15904.9333,55285842.543492,ETH/USD,ETHUSDT,1h,binance
2025-08-03 15:00:00+00:00,3472.08,3479.02,3454.34,3476.49,13775.3339,47740813.852397,ETH/USD,ETHUSDT,1h,binance
2025-08-03 16:00:00+00:00,3476.49,3496.68,3467.85,3495.03,13016.2107,45314415.974091,ETH/USD,ETHUSDT,1h,binance
2025-08-03 17:00:00+00:00,3495.03,3499.66,3480.1,3489.81,8693.7508,30341439.229837,ETH/USD,ETHUSDT,1h,binance
2025-08-03 18:00:00+00:00,3489.82,3498.0,3481.54,3496.47,7343.8967,25636455.496089,ETH/USD,ETHUSDT,1h,binance
2025-08-03 19:00:00+00:00,3496.48,3515.0,3488.73,3496.74,17761.4273,62246145.787179,ETH/USD,ETHUSDT,1h,binance
2025-08-03 20:00:00+00:00,3496.75,3497.93,3484.0,3492.63,7579.8708,26455230.032259,ETH/USD,ETHUSDT,1h,binance
2025-08-03 21:00:00+00:00,3492.64,3508.71,3489.14,3502.44,8030.1638,28102767.867,ETH/USD,ETHUSDT,1h,binance
2025-08-03 22:00:00+00:00,3502.44,3515.49,3483.5,3503.41,8560.7602,29928851.451857,ETH/USD,ETHUSDT,1h,binance
2025-08-03 23:00:00+00:00,3503.41,3521.79,3495.19,3496.74,12735.8513,44681690.785297,ETH/USD,ETHUSDT,1h,binance
2025-08-04 00:00:00+00:00,3496.75,3551.98,3490.73,3546.17,20294.4593,71590998.494384,ETH/USD,ETHUSDT,1h,binance
2025-08-04 01:00:00+00:00,3546.16,3568.32,3533.84,3537.84,21871.3514,77564293.248077,ETH/USD,ETHUSDT,1h,binance
2025-08-04 02:00:00+00:00,3537.85,3571.88,3523.66,3571.66,23300.425,82627745.273626,ETH/USD,ETHUSDT,1h,binance
2025-08-04 03:00:00+00:00,3571.66,3576.07,3555.16,3556.8,10075.0921,35901236.309885,ETH/USD,ETHUSDT,1h,binance
2025-08-04 04:00:00+00:00,3556.79,3565.67,3536.08,3539.56,14816.6168,52589350.405797,ETH/USD,ETHUSDT,1h,binance
2025-08-04 05:00:00+00:00,3539.56,3541.3,3524.14,3533.46,10448.7895,36896475.237576,ETH/USD,ETHUSDT,1h,binance
2025-08-04 06:00:00+00:00,3533.46,3541.49,3520.69,3538.95,11440.8843,40408805.963704,ETH/USD,ETHUSDT,1h,binance
2025-08-04 07:00:00+00:00,3538.94,3554.21,3536.58,3551.99,10991.9173,38974289.242651,ETH/USD,ETHUSDT,1h,binance
2025-08-04 08:00:00+00:00,3552.0,3564.7,3542.25,3550.5,16866.3252,59951468.933939,ETH/USD,ETHUSDT,1h,binance
2025-08-04 09:00:00+00:00,3550.5,3563.6,3545.24,3547.19,9126.3226,32443511.665887,ETH/USD,ETHUSDT,1h,binance
2025-08-04 10:00:00+00:00,3547.2,3574.47,3545.0,3554.9,11163.6158,39746261.004546,ETH/USD,ETHUSDT,1h,binance
2025-08-04 11:00:00+00:00,3554.9,3566.12,3549.6,3555.7,8543.0119,30386240.888326,ETH/USD,ETHUSDT,1h,binance
2025-08-04 12:00:00+00:00,3555.71,3573.0,3551.1,3570.17,8758.9984,31196643.68114,ETH/USD,ETHUSDT,1h,binance
2025-08-04 13:00:00+00:00,3570.18,3621.2,3560.48,3621.18,39973.0102,143630982.008284,ETH/USD,ETHUSDT,1h,binance
2025-08-04 14:00:00+00:00,3621.19,3665.6,3618.51,3639.04,62527.0339,227846837.110381,ETH/USD,ETHUSDT,1h,binance
2025-08-04 15:00:00+00:00,3639.05,3657.46,3634.56,3648.89,24071.5376,87751241.502379,ETH/USD,ETHUSDT,1h,binance
2025-08-04 16:00:00+00:00,3648.89,3698.86,3648.85,3685.61,31790.7909,116832883.158396,ETH/USD,ETHUSDT,1h,binance
2025-08-04 17:00:00+00:00,3685.62,3718.54,3678.44,3681.5,29492.6576,109099443.74252,ETH/USD,ETHUSDT,1h,binance
2025-08-04 18:00:00+00:00,3681.5,3693.4,3671.26,3676.28,11484.4418,42275283.151899,ETH/USD,ETHUSDT,1h,binance
2025-08-04 19:00:00+00:00,3676.28,3688.46,3666.22,3669.73,12455.6091,45797047.636022,ETH/USD,ETHUSDT,1h,binance
2025-08-04 20:00:00+00:00,3669.73,3713.04,3661.21,3700.47,17101.3931,63093481.917354,ETH/USD,ETHUSDT,1h,binance
2025-08-04 21:00:00+00:00,3700.46,3732.0,3699.1,3710.02,18804.2053,69861928.66363,ETH/USD,ETHUSDT,1h,binance
2025-08-04 22:00:00+00:00,3710.02,3736.73,3710.02,3732.52,23577.2217,87873069.64921,ETH/USD,ETHUSDT,1h,binance
2025-08-04 23:00:00+00:00,3732.51,3733.74,3709.31,3720.99,14374.2753,53479794.443385,ETH/USD,ETHUSDT,1h,binance
2025-08-05 00:00:00+00:00,3720.99,3722.24,3693.66,3697.52,18166.7583,67297897.954748,ETH/USD,ETHUSDT,1h,binance
